year,pacfa_id,license_no,business_type,facility_name,address,city,state,zip_code,county,latitude,longitude,animal_type,measure,value
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Dog,Stray,2
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Dog,Transfer In,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Adoption,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Death,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Ending Inventory,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Euthanasia,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Missing,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Returned,0
2010,5109,,,Town Of Naturita Animal Shelter,Po Box 505,Naturita,Co,81422.0,Montrose County,38.341094,-108.716616,Other,Transfer In,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Adoption,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Beginning Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Death,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Ending Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Euthanasia,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Missing,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Other Intake,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Owner Relinquished,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Returned,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Stray,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Cat,Transfer In,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Adoption,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Beginning Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Death,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Ending Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Euthanasia,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Missing,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Other Intake,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Owner Relinquished,1
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Returned,12
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Stray,12
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Dog,Transfer In,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Adoption,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Beginning Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Death,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Ending Inventory,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Euthanasia,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Missing,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Other Intake,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Owner Relinquished,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Returned,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Stray,0
2010,5296,,,Town Of Platteville,400 Grand Ave.,Platteville,Co,80651.0,,,,Other,Transfer In,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Adoption,40
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Beginning Inventory,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Death,5
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Ending Inventory,8
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Euthanasia,2
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Missing,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Other Intake,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Owner Relinquished,15
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Returned,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Stray,60
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Cat,Transfer In,20
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Adoption,45
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Beginning Inventory,10
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Death,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Ending Inventory,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Euthanasia,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Missing,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Other Intake,12
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Owner Relinquished,37
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Returned,114
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Stray,122
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Dog,Transfer In,22
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Adoption,2
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Beginning Inventory,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Death,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Ending Inventory,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Euthanasia,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Missing,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Other Intake,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Owner Relinquished,0
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Returned,1
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Stray,3
2010,1834,Pl0006Q7,,Town Of Rangely Animal Shelter,407 1/2 Bronco Rd.,Rangely,Co,81648.0,Rio Blanco County,,,Other,Transfer In,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Adoption,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Beginning Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Death,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Ending Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Euthanasia,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Missing,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Other Intake,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Owner Relinquished,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Returned,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Stray,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Cat,Transfer In,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Adoption,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Beginning Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Death,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Ending Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Euthanasia,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Missing,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Other Intake,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Owner Relinquished,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Returned,3
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Stray,5
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Dog,Transfer In,2
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Adoption,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Beginning Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Death,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Ending Inventory,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Euthanasia,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Missing,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Other Intake,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Owner Relinquished,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Returned,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Stray,0
2010,4204,,,Town Of Silver Cliff,1011 Butler St.,Silver Cliff,Co,81249.0,,,,Other,Transfer In,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Cat,Beginning Inventory,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Cat,Other Intake,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Cat,Owner Relinquished,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Cat,Stray,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Cat,Transfer In,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Dog,Beginning Inventory,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Dog,Other Intake,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Dog,Owner Relinquished,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Dog,Stray,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Dog,Transfer In,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Other,Beginning Inventory,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Other,Other Intake,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Other,Owner Relinquished,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Other,Stray,0
2010,3199,,,Town Of Silverton Impoundment Facility,1450 Greene Street,Silverton,Co,80918.0,,,,Other,Transfer In,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Adoption,2
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Beginning Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Death,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Ending Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Euthanasia,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Missing,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Other Intake,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Owner Relinquished,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Returned,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Stray,2
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Cat,Transfer In,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Adoption,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Beginning Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Death,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Ending Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Euthanasia,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Missing,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Other Intake,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Owner Relinquished,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Returned,2
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Stray,2
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Dog,Transfer In,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Adoption,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Beginning Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Death,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Ending Inventory,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Euthanasia,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Missing,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Other Intake,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Owner Relinquished,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Returned,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Stray,0
2010,2492,,,Town Of Snowmass Village Animal Shelter,3745 Owl Creek Rd,Snowmass Village,Co,81615.0,,,,Other,Transfer In,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Adoption,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Beginning Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Death,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Ending Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Euthanasia,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Missing,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Other Intake,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Owner Relinquished,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Returned,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Stray,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Cat,Transfer In,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Adoption,8
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Beginning Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Death,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Ending Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Euthanasia,5
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Missing,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Other Intake,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Owner Relinquished,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Returned,40
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Stray,60
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Dog,Transfer In,7
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Adoption,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Beginning Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Death,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Ending Inventory,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Euthanasia,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Missing,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Other Intake,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Owner Relinquished,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Returned,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Stray,0
2010,3185,,,Town Of Springfield,1248 Santa Fe,Springfield,Co,81073.0,,,,Other,Transfer In,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Cat,Beginning Inventory,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Cat,Other Intake,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Cat,Owner Relinquished,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Cat,Stray,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Cat,Transfer In,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Adoption,5
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Beginning Inventory,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Death,1
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Ending Inventory,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Euthanasia,1
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Missing,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Other Intake,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Owner Relinquished,0
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Returned,8
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Stray,15
2010,2717,,,Town Of Stratton Animal Shelter,880 4th St.,Stratton,Co,80834.0,,,,Dog,Transfer In,0
2010,31,Pl0000Bq,,Town Of Telluride Animal Shelter,12000 Hwy 145,Telluride,Co,81435.0,San Miguel County,,,Cat,Adoption,0
2010,31,Pl0000Bq,,Town Of Telluride Animal Shelter,12000 Hwy 145,Telluride,Co,81435.0,San Miguel County,,,Cat,Beginning Inventory,0
2010,31,Pl0000Bq,,Town Of Telluride Animal Shelter,12000 Hwy 145,Telluride,Co,81435.0,San Miguel County,,,Cat,Death,0
2010,31,Pl0000Bq,,Town Of Telluride Animal Shelter,12000 Hwy 145,Telluride,Co,81435.0,San Miguel County,,,Cat,Ending Inventory,0
2010,31,Pl0000Bq,,Town Of Telluride Animal Shelter,12000 Hwy 145,Telluride,Co,81435.0,San Miguel County,,,Cat,Euthanasia,0
